idx,src,dst,time,label,ext_roll
16525,664,1145,39.007675,4,0
16526,664,1351,39.007675,5,0
16527,664,1260,39.011227,3,0
16528,76,2097,39.074074,5,0
16529,76,1231,39.07875,2,0
16530,76,1072,39.07875,3,0
16531,76,1301,39.07875,2,0
16532,76,1268,39.07875,2,0
16533,207,951,39.11007,3,0
16534,207,2061,39.11235,3,0
16535,207,1404,39.11235,3,0
16536,207,955,39.114468,3,0
16537,207,954,39.11499,3,0
16538,207,1074,39.116516,3,0
16539,207,1099,39.11722,2,0
16540,207,1236,39.11778,2,0
16541,207,1216,39.11874,4,0
16542,207,1376,39.11874,3,0
16543,207,1467,39.11874,4,0
16544,207,988,39.11874,3,0
16545,207,1008,39.119026,3,0
16546,207,1233,39.11941,2,0
16547,207,1031,39.11941,2,0
16548,286,1042,39.548275,4,0
16549,286,1375,39.548275,3,0
16550,286,1748,39.55117,3,0
16551,286,1119,39.55198,4,0
16552,286,1912,39.55198,5,0
16553,606,993,39.561966,5,0
16554,606,1072,39.561977,3,0
16555,606,1036,39.561977,4,0
16556,606,1656,39.561977,4,0
16557,606,1124,39.564087,5,0
16558,606,1193,39.564087,4,0
16559,606,1093,39.566387,4,0
16560,606,2142,39.566387,3,0
16561,606,1067,39.566387,3,0
16562,606,1420,39.5664,4,0
16563,606,1216,39.56943,4,0
16564,606,967,39.56943,5,0
16565,606,1070,39.56943,4,0
16566,606,950,39.56943,4,0
16567,606,1236,39.570545,5,0
16568,606,1066,39.570545,3,0
16569,606,1060,39.570545,4,0
16570,606,958,39.57198,5,0
16571,606,1571,39.57198,4,0
16572,606,1061,39.572628,4,0
16573,606,1418,39.572628,4,0
16574,575,1237,39.60344,1,0
16575,575,1264,39.604515,3,0
16576,575,1265,39.604527,3,0
16577,575,1247,39.605648,2,0
16578,575,1041,39.608135,4,0
16579,606,1414,39.609676,4,0
16580,606,1699,39.609676,3,0
16581,606,1054,39.609676,4,0
16582,606,1043,39.609676,5,0
16583,606,1451,39.613888,4,0
16584,606,1225,39.617256,4,0
16585,606,1165,39.61875,3,0
16586,606,1788,39.61875,4,0
16587,606,1660,39.61875,3,0
16588,575,1546,39.62155,5,0
16589,575,1449,39.622417,2,0
16590,575,1261,39.622417,5,0
16591,575,1137,39.622417,4,0
16592,575,1119,39.622417,4,0
16593,575,1426,39.622997,3,0
16594,575,1070,39.622997,2,0
16595,575,1450,39.622997,2,0
16596,575,1022,39.623714,5,0
16597,575,1474,39.623714,1,0
16598,575,1906,39.623714,1,0
16599,575,1039,39.623714,5,0
16600,575,1158,39.62406,3,0
16601,575,993,39.624397,2,0
16602,575,1116,39.624397,5,0
16603,575,1125,39.624825,3,0
16604,575,1124,39.624825,2,0
16605,575,1370,39.62522,4,0
16606,575,1054,39.62522,1,0
16607,575,1111,39.625557,5,0
16608,606,1180,39.625637,4,0
16609,606,944,39.625637,5,0
16610,575,1300,39.625904,5,0
16611,606,1064,39.62633,4,0
16612,606,1227,39.62633,4,0
16613,606,2220,39.627117,3,0
16614,606,1094,39.627117,5,0
16615,606,1348,39.627117,4,0
16616,606,1068,39.627117,4,0
16617,606,1787,39.636204,4,0
16618,606,1489,39.636204,4,0
16619,606,1953,39.636204,3,0
16620,606,1539,39.63779,4,0
16621,606,1416,39.63779,4,0
16622,606,1768,39.64096,5,0
16623,606,968,39.64096,5,0
16624,606,1091,39.650417,3,0
16625,606,1179,39.650417,3,0
16626,664,1635,39.668262,3,0
16627,473,1245,39.72354,4,0
16628,473,1262,39.72354,3,0
16629,473,1185,39.72354,3,0
16630,473,1270,39.723923,3,0
16631,473,1211,39.724792,5,0
16632,473,1246,39.724792,4,0
16633,473,1264,39.725,2,0
16634,473,957,39.72838,4,0
16635,473,2086,39.72838,4,0
16636,473,1070,39.72904,5,0
16637,473,2085,39.72904,5,0
16638,473,1418,39.72904,5,0
16639,473,1072,39.729385,4,0
16640,473,1950,39.729385,4,0
16641,473,1216,39.729385,5,0
16642,473,1093,39.729385,5,0
16643,473,950,39.729385,2,0
16644,473,952,39.72971,5,0
16645,473,1067,39.72971,4,0
16646,473,1080,39.72971,4,0
16647,473,1219,39.730255,4,0
16648,473,1189,39.730255,5,0
16649,473,1228,39.730255,4,0
16650,473,968,39.730522,4,0
16651,473,1756,39.730522,3,0
16652,473,1200,39.730858,4,0
16653,473,1451,39.730858,2,0
16654,473,2072,39.731445,4,0
16655,473,1236,39.731445,4,0
16656,473,1218,39.731678,5,0
16657,473,953,39.731678,3,0
16658,473,1059,39.731876,5,0
16659,473,963,39.73215,3,0
16660,473,1490,39.732525,3,0
16661,473,1199,39.733078,4,0
16662,55,993,39.945545,4,0
16663,55,1959,39.945545,1,0
16664,55,1216,39.94603,5,0
16665,55,1060,39.94603,3,0
16666,55,950,39.94603,3,0
16667,55,1064,39.946457,3,0
16668,55,1200,39.946457,3,0
16669,55,1061,39.947037,5,0
16670,55,1540,39.947037,2,0
16671,55,1348,39.947037,1,0
16672,55,2032,39.947037,1,0
16673,55,1628,39.947037,1,0
16674,55,1621,39.947872,3,0
16675,55,1197,39.947872,2,0
16676,55,1124,39.94823,4,0
16677,55,999,39.95008,4,0
16678,55,1117,39.95008,4,0
16679,55,965,39.95008,5,0
16680,55,1032,39.950092,5,0
16681,55,1022,39.950092,5,0
16682,55,1087,39.950092,5,0
16683,864,1237,39.98462,4,0
16684,864,1231,39.98462,5,0
16685,864,1219,39.984966,5,0
16686,864,1936,39.984966,4,0
16687,864,1218,39.98536,4,0
16688,864,1685,39.98536,4,0
16689,864,1080,39.986156,4,0
16690,864,1180,39.986156,4,0
16691,864,1226,39.986156,5,0
16692,864,1216,39.986633,5,0
16693,864,1168,39.987244,3,0
16694,864,950,39.987244,5,0
16695,864,1660,39.987244,3,0
16696,864,1534,39.987244,4,0
16697,222,1213,40.00545,2,0
16698,222,1188,40.00565,3,0
16699,222,1204,40.00626,1,0
16700,222,1400,40.00668,1,0
16701,222,1369,40.00742,1,0
16702,222,955,40.007835,5,0
16703,222,1041,40.007835,4,0
16704,222,1177,40.007835,2,0
16705,222,1585,40.00823,3,0
16706,222,1102,40.008644,3,0
16707,222,1152,40.008644,4,0
16708,222,1749,40.009537,4,0
16709,222,954,40.009537,5,0
16710,222,1126,40.00955,4,0
16711,222,1166,40.00955,4,0
16712,222,1078,40.009872,5,0
16713,222,1310,40.009872,2,0
16714,222,991,40.01021,5,0
16715,222,1713,40.01021,3,0
16716,222,1111,40.010487,4,0
16717,222,1143,40.010845,3,0
16718,222,1033,40.010845,2,0
16719,222,1181,40.011147,5,0
16720,222,1184,40.011414,3,0
16721,222,1040,40.01191,4,0
16722,222,1039,40.01191,5,0
16723,222,1032,40.01191,5,0
16724,222,1118,40.01191,3,0
16725,222,1107,40.012245,4,0
16726,222,1013,40.01266,3,0
16727,222,1123,40.01266,3,0
16728,222,1119,40.01266,4,0
16729,222,1088,40.01266,2,0
16730,222,1075,40.01295,2,0
16731,222,1534,40.013412,4,0
16732,222,1093,40.013412,3,0
16733,222,1171,40.013412,5,0
16734,222,1413,40.013412,3,0
16735,222,1145,40.013844,4,0
16736,222,1715,40.013844,2,0
16737,222,1134,40.013844,2,0
16738,222,1022,40.013844,5,0
16739,222,1117,40.014168,5,0
16740,222,1261,40.014168,5,0
16741,222,1667,40.014652,3,0
16742,222,1016,40.014652,4,0
16743,222,1690,40.014652,2,0
16744,222,1100,40.014652,4,0
16745,222,1136,40.014988,4,0
16746,222,1174,40.014988,2,0
16747,222,1173,40.015602,4,0
16748,222,999,40.015602,5,0
16749,222,1042,40.015614,3,0
16750,222,1094,40.016193,3,0
16751,222,1138,40.016457,4,0
16752,222,1103,40.016712,1,0
16753,222,1598,40.01736,4,0
16754,222,1882,40.017372,3,0
16755,222,1889,40.017673,2,0
16756,222,1362,40.018158,2,0
16757,222,1208,40.018158,3,0
16758,222,1104,40.018158,4,0
16759,222,951,40.018482,1,0
16760,222,1812,40.01883,3,0
16761,222,1076,40.01884,1,0
16762,222,1012,40.01884,5,0
16763,222,1147,40.019215,5,0
16764,222,1161,40.019215,5,0
16765,222,1635,40.019215,4,0
16766,222,971,40.019215,5,0
16767,222,1087,40.019745,5,0
16768,222,1096,40.019745,4,0
16769,222,1025,40.020172,4,0
16770,222,1157,40.020172,4,0
16771,222,1038,40.020172,4,0
16772,222,974,40.020172,5,0
16773,222,1001,40.020473,3,0
16774,222,1030,40.021748,3,0
16775,222,1159,40.022243,4,0
16776,222,1035,40.022243,3,0
16777,222,1342,40.02287,4,0
16778,222,1605,40.02434,3,0
16779,222,1318,40.025116,1,0
16780,222,1681,40.02603,3,0
16781,222,1361,40.02603,2,0
16782,222,1045,40.027,2,0
16783,222,969,40.027,3,0
16784,222,1116,40.027,5,0
16785,222,960,40.02742,2,0
16786,222,1115,40.02742,5,0
16787,222,1139,40.02778,5,0
16788,222,1470,40.02778,4,0
16789,222,997,40.02779,4,0
16790,222,1007,40.02808,5,0
16791,222,1689,40.02809,5,0
16792,222,1570,40.028507,3,0
16793,222,1014,40.028507,4,0
16794,222,1892,40.028507,3,0
16795,222,2210,40.028507,3,0
16796,222,2161,40.029026,1,0
16797,222,1449,40.02956,2,0
16798,222,965,40.029804,5,0
16799,222,1015,40.030106,4,0
16800,222,1031,40.03039,4,0
16801,222,1309,40.030914,4,0
16802,222,1339,40.030914,1,0
16803,222,1675,40.031425,4,0
16804,222,2021,40.0317,2,0
16805,222,1158,40.03207,4,0
16806,222,1659,40.03207,2,0
16807,222,1346,40.03207,3,0
16808,222,1698,40.03207,4,0
16809,222,1511,40.03207,5,0
16810,222,992,40.03243,3,0
16811,222,1044,40.03274,4,0
16812,222,1024,40.033043,1,0
16813,222,1391,40.033043,3,0
16814,222,1110,40.03331,3,0
16815,222,1005,40.033634,4,0
16816,222,1010,40.033634,4,0
16817,222,1020,40.033634,4,0
16818,222,1613,40.034107,3,0
16819,222,1366,40.034107,4,0
16820,222,1365,40.034107,2,0
16821,222,1739,40.03442,4,0
16822,222,1006,40.034756,3,0
16823,222,1580,40.034756,2,0
16824,222,1097,40.03515,3,0
16825,222,1099,40.0355,4,0
16826,222,1615,40.0355,1,0
16827,222,1034,40.0355,2,0
16828,222,1009,40.036194,4,0
16829,222,1485,40.036194,2,0
16830,222,945,40.036194,3,0
16831,222,1408,40.0369,2,0
16832,222,1658,40.0372,2,0
16833,222,947,40.0372,3,0
16834,222,1328,40.0372,4,0
16835,222,2382,40.03751,3,0
16836,222,2022,40.037895,1,0
16837,222,1085,40.037895,2,0
16838,222,1175,40.037907,4,0
16839,222,1566,40.037907,2,0
16840,222,978,40.03816,1,0
16841,222,1336,40.038403,4,0
16842,222,1579,40.038715,4,0
16843,222,1492,40.038715,4,0
16844,222,2003,40.038715,2,0
16845,222,1678,40.039085,5,0
16846,222,1105,40.039085,2,0
16847,222,1597,40.039085,3,0
16848,222,1483,40.039085,3,0
16849,222,1098,40.039387,4,0
16850,222,996,40.039387,5,0
16851,222,1052,40.039654,3,0
16852,222,1170,40.04006,3,0
16853,222,1101,40.04006,3,0
16854,222,1129,40.040337,5,0
16855,222,1594,40.041435,4,0
16856,222,1322,40.041435,1,0
16857,222,2163,40.041435,4,0
16858,222,1502,40.041447,3,0
16859,222,1672,40.041725,4,0
16860,222,1172,40.041725,3,0
16861,222,1153,40.041992,4,0
16862,222,1379,40.04222,4,0
16863,222,2121,40.042614,2,0
16864,222,1783,40.042614,3,0
16865,222,1182,40.042614,5,0
16866,222,1131,40.042625,3,0
16867,222,1344,40.04296,2,0
16868,222,2227,40.04296,4,0
16869,222,1753,40.04324,2,0
16870,222,1985,40.04403,4,0
16871,222,1636,40.04403,4,0
16872,222,1395,40.04403,1,0
16873,222,1323,40.044388,4,0
16874,222,1223,40.044388,3,0
16875,222,1299,40.04469,4,0
16876,222,972,40.04469,3,0
16877,222,1495,40.044975,2,0
16878,222,1224,40.044975,3,0
16879,222,1493,40.045288,3,0
16880,222,1768,40.04589,3,0
16881,222,1162,40.04589,4,0
16882,222,2383,40.046146,3,0
16883,222,1608,40.046402,1,0
16884,222,1331,40.046932,2,0
16885,222,1308,40.046932,4,0
16886,222,1666,40.047478,3,0
16887,222,1665,40.047718,3,0
16888,222,1464,40.048103,5,0
16889,222,1512,40.048103,2,0
16890,222,1037,40.048103,3,0
16891,222,2149,40.048485,2,0
16892,222,1021,40.048485,1,0
16893,222,1392,40.048485,4,0
16894,222,1726,40.048485,2,0
16895,222,1682,40.048775,4,0
16896,222,1338,40.048775,1,0
16897,222,2362,40.049038,1,0
16898,222,1484,40.04934,2,0
16899,222,1394,40.049816,3,0
16900,222,1711,40.049816,2,0
16901,222,1509,40.050163,4,0
16902,222,1169,40.050163,3,0
16903,222,1345,40.050163,4,0
16904,222,1733,40.050438,1,0
16905,222,2030,40.050835,1,0
16906,222,981,40.050835,2,0
16907,222,1520,40.05124,1,0
16908,222,1354,40.05124,3,0
16909,222,1307,40.05124,1,0
16910,222,2082,40.05124,3,0
16911,222,2088,40.05124,3,0
16912,207,1153,40.12574,3,0
16913,207,2379,40.12574,3,0
16914,207,1103,40.12641,2,0
16915,207,1300,40.126957,5,0
16916,207,1154,40.126957,5,0
16917,207,1458,40.126957,5,0
16918,207,1151,40.126957,4,0
16919,207,1472,40.126957,4,0
16920,207,1086,40.126957,4,0
16921,207,1464,40.126957,4,0
16922,207,1665,40.127777,3,0
16923,299,1982,40.128113,4,0
16924,299,2166,40.128113,3,0
16925,207,1101,40.128334,3,0
16926,299,1171,40.128624,3,0
16927,299,1078,40.129387,4,0
16928,299,1155,40.129387,4,0
16929,299,1097,40.130013,4,0
16930,299,1057,40.130013,4,0
16931,299,1122,40.130013,4,0
16932,299,1423,40.130615,4,0
16933,299,1545,40.130615,3,0
16934,299,1151,40.130615,4,0
16935,299,1125,40.131123,3,0
16936,299,1140,40.131123,3,0
16937,299,1128,40.131123,3,0
16938,299,1111,40.131123,4,0
16939,299,1134,40.131123,4,0
16940,299,1079,40.131573,4,0
16941,299,1439,40.132454,3,0
16942,299,966,40.132454,4,0
16943,299,1756,40.132893,4,0
16944,299,1963,40.133415,4,0
16945,299,1441,40.133415,4,0
16946,299,1014,40.133427,3,0
16947,299,1366,40.133427,3,0
16948,299,988,40.133427,3,0
16949,299,1077,40.13427,4,0
16950,299,1454,40.13427,4,0
16951,299,1026,40.13465,5,0
16952,299,1670,40.13506,4,0
16953,299,1172,40.135635,3,0
16954,299,1605,40.135635,4,0
16955,299,1405,40.13603,5,0
16956,299,1310,40.136425,4,0
16957,299,1558,40.137096,4,0
16958,299,1156,40.137096,5,0
16959,299,1112,40.137096,4,0
16960,299,2170,40.137108,1,0
16961,299,1422,40.137108,4,0
16962,299,1182,40.137627,3,0
16963,299,969,40.137627,4,0
16964,299,1001,40.137627,3,0
16965,299,1404,40.137627,3,0
16966,299,1446,40.137627,4,0
16967,299,1020,40.138054,3,0
16968,299,1321,40.138542,3,0
16969,299,1003,40.138542,5,0
16970,299,2449,40.138542,4,0
16971,299,1040,40.138542,4,0
16972,299,1964,40.139015,3,0
16973,299,1993,40.139015,4,0
16974,299,1032,40.13942,5,0
16975,299,1445,40.13942,4,0
16976,299,1949,40.139977,4,0
16977,299,1590,40.139977,4,0
16978,299,1948,40.140312,5,0
16979,422,1230,40.22045,3,0
16980,684,1161,40.604755,1,0
16981,684,1706,40.604755,2,0
16982,684,1867,40.604755,2,0
16983,684,1090,40.604755,2,0
16984,279,1153,40.939617,4,0
16985,279,1067,40.94059,3,0
16986,279,1568,40.94059,3,0
16987,279,2304,40.94059,3,0
16988,279,1722,40.9431,3,0
16989,279,1413,40.9431,3,0
16990,279,2428,40.943115,4,0
16991,44,1201,41.853172,4,0
16992,44,1271,41.85345,4,0
16993,44,1188,41.8539,4,0
16994,44,1621,41.8539,3,0
16995,44,1203,41.854107,4,0
16996,44,1250,41.854515,4,0
16997,44,1043,41.857475,5,0
16998,44,952,41.857475,5,0
16999,44,1061,41.857487,3,0
17000,44,950,41.858055,5,0
17001,44,993,41.858055,5,0
17002,44,1124,41.858566,4,0
17003,44,1534,41.858852,4,0
17004,44,944,41.858852,4,0
17005,44,958,41.859177,4,0
17006,44,1090,41.859177,4,0
17007,44,1094,41.85949,4,0
17008,44,968,41.918068,2,0
17009,44,1052,41.918068,3,0
17010,44,1660,41.918518,3,0
17011,44,1348,41.919006,3,0
17012,44,1066,41.919235,4,0
17013,44,967,41.919735,3,0
17014,44,1192,41.920372,4,0
17015,44,1200,41.921055,4,0
17016,44,1193,41.921284,5,0
17017,44,1195,41.921738,2,0
17018,44,1180,41.921738,3,0
17019,44,964,41.92221,2,0
17020,44,1699,41.923542,3,0
17021,44,1064,41.924026,4,0
17022,44,1091,41.924026,4,0
17023,44,1063,41.924385,4,0
17024,44,1183,41.924618,4,0
17025,44,1049,41.925533,2,0
17026,44,1134,41.92736,4,0
17027,44,1096,41.92736,4,0
17028,44,1078,41.92765,5,0
17029,44,1075,41.9283,4,0
17030,44,1423,41.9283,4,0
17031,44,1152,41.9283,5,0
17032,44,1145,41.9283,4,0
17033,44,1032,41.9283,5,0
17034,44,1261,41.92859,5,0
17035,44,2001,41.92919,4,0
17036,44,1450,41.92919,3,0
17037,44,1086,41.92919,4,0
17038,44,1144,41.92919,2,0
17039,44,1140,41.929512,4,0
17040,44,1546,41.929512,4,0
17041,44,1151,41.929512,4,0
17042,44,1041,41.929512,2,0
17043,44,1598,41.92992,3,0
17044,44,998,41.92992,4,0
17045,44,1137,41.930485,5,0
17046,44,1111,41.930485,5,0
17047,44,1635,41.93081,3,0
17048,44,1087,41.93081,4,0
17049,44,1417,41.93081,4,0
17050,44,1128,41.93124,4,0
17051,44,1076,41.93124,4,0
17052,44,1375,41.93124,5,0
17053,44,1300,41.93124,4,0
17054,44,1038,41.93124,4,0
17055,44,1181,41.931576,4,0
17056,44,1390,41.931576,4,0
17057,44,948,41.931576,4,0
17058,44,1154,41.931576,4,0
17059,44,1143,41.93198,4,0
17060,44,1260,41.93198,4,0
17061,44,1102,41.93198,3,0
17062,44,1039,41.93198,4,0
17063,44,1014,41.93198,3,0
17064,44,1576,41.93198,3,0
17065,44,1104,41.93199,4,0
17066,44,1117,41.932316,5,0
17067,44,1012,41.93288,4,0
17068,44,1100,41.93288,4,0
17069,44,1531,41.93324,4,0
17070,44,1698,41.93324,3,0
17071,44,1030,41.93324,5,0
17072,44,1372,41.933807,4,0
17073,44,1587,41.93412,3,0
17074,44,1889,41.934456,3,0
17075,44,1496,41.934456,3,0
17076,44,1463,41.93477,5,0
17077,44,1138,41.93477,5,0
17078,44,1603,41.93524,5,0
17079,44,1174,41.93524,2,0
17080,44,954,41.93524,3,0
17081,44,1007,41.93524,5,0
17082,44,965,41.935555,4,0
17083,44,1118,41.9359,4,0
17084,44,1133,41.936226,5,0
17085,44,1040,41.936226,2,0
17086,44,1107,41.93663,4,0
17087,44,1217,41.93664,4,0
17088,44,1485,41.93664,3,0
17089,44,1157,41.93664,5,0
17090,44,1010,41.93751,3,0
17091,44,1366,41.93751,4,0
17092,44,1386,41.93957,5,0
17093,44,1321,41.939583,3,0
17094,44,1413,41.942,3,0
17095,44,1045,41.942,2,0
17096,44,1024,41.942,4,0
17097,44,1136,41.942257,3,0
17098,44,1115,41.942257,4,0
17099,44,1370,41.94256,3,0
17100,44,1391,41.94256,2,0
17101,44,1034,41.94286,2,0
17102,44,999,41.943184,2,0
17103,44,1106,41.943485,4,0
17104,44,1568,41.944225,3,0
17105,44,1116,41.94462,5,0
17106,44,1147,41.94462,4,0
17107,44,1473,41.94462,5,0
17108,44,1328,41.94462,3,0
17109,44,1376,41.94493,4,0
17110,44,1466,41.9453,4,0
17111,44,1362,41.9453,4,0
17112,44,1033,41.9453,2,0
17113,44,1042,41.945625,4,0
17114,44,1377,41.94647,4,0
17115,44,1025,41.94647,4,0
17116,44,1439,41.94647,4,0
17117,44,1139,41.94647,4,0
17118,44,1031,41.94647,2,0
17119,44,1141,41.94719,4,0
17120,44,1098,41.94719,3,0
17121,44,1579,41.94744,4,0
17122,44,974,41.947777,4,0
17123,464,1212,42.012917,5,0
17124,464,1245,42.012917,5,0
17125,464,1231,42.012917,4,0
17126,464,1232,42.012917,4,0
17127,464,1229,42.012917,3,0
17128,464,1243,42.012917,4,0
17129,464,1201,42.012917,5,0
17130,464,1301,42.013542,3,0
17131,464,1265,42.013542,3,0
17132,464,1264,42.013542,4,0
17133,464,1691,42.013554,4,0
17134,464,1927,42.013554,2,0
17135,464,1237,42.014015,4,0
17136,464,1271,42.014027,3,0
17137,464,1621,42.014027,3,0
17138,464,1235,42.014027,5,0
17139,464,1276,42.01448,4,0
17140,464,1269,42.01448,4,0
17141,464,1275,42.01448,4,0
17142,464,1213,42.014492,4,0
17143,464,1242,42.014828,4,0
17144,464,1822,42.014828,4,0
17145,464,1244,42.015266,4,0
17146,464,1968,42.015266,2,0
17147,464,1202,42.015614,4,0
17148,464,1203,42.015614,2,0
17149,464,1250,42.015614,5,0
17150,464,1207,42.015926,4,0
17151,464,1458,42.01684,5,0
17152,464,1070,42.016853,5,0
17153,464,993,42.016853,4,0
17154,464,1191,42.017223,5,0
17155,464,1124,42.017223,3,0
17156,464,1238,42.017628,5,0
17157,464,1236,42.017628,5,0
17158,464,2169,42.017628,4,0
17159,464,1198,42.017952,4,0
17160,464,1241,42.017952,4,0
17161,464,1200,42.018265,4,0
17162,464,2541,42.018265,3,0
17163,464,1192,42.018623,2,0
17164,464,1463,42.019176,5,0
17165,464,1059,42.019176,4,0
17166,464,1422,42.019176,4,0
17167,464,1453,42.019176,4,0
17168,464,955,42.019176,5,0
17169,464,959,42.019688,4,0
17170,464,1119,42.019688,4,0
17171,464,1648,42.020233,5,0
17172,464,1425,42.020233,5,0
17173,464,1652,42.020233,5,0
17174,464,1546,42.020245,5,0
17175,464,1137,42.020245,5,0
17176,532,1248,42.22212,3,0
17177,929,1227,42.563103,2,0
17178,929,944,42.563103,3,0
17179,929,1458,42.563103,5,0
17180,929,993,42.563103,4,0
17181,929,1043,42.563103,4,0
17182,929,1070,42.563103,5,0
17183,823,1229,42.972095,5,0
17184,823,1351,42.973137,5,0
17185,823,1117,42.973137,5,0
17186,823,1602,42.973137,4,0
17187,823,1115,42.973137,5,0
17188,823,1134,42.97353,5,0
17189,823,1140,42.97353,5,0
17190,823,1369,42.973934,4,0
17191,823,1460,42.973934,5,0
17192,823,1111,42.973934,5,0
17193,823,1107,42.973934,3,0
17194,823,1043,42.973934,5,0
17195,823,1095,42.974457,5,0
17196,823,1597,42.974457,5,0
17197,823,1138,42.974457,4,0
17198,823,1007,42.975037,5,0
17199,823,2078,42.975994,3,0
17200,823,2061,42.975994,3,0
17201,823,1024,42.975994,4,0
17202,823,1417,42.97662,5,0
17203,823,1041,42.97662,5,0
17204,823,1216,42.97662,3,0
17205,823,1474,42.97662,4,0
17206,823,1158,42.977024,4,0
17207,823,955,42.977024,4,0
17208,823,1067,42.977024,4,0
17209,823,951,42.977024,5,0
17210,823,1457,42.978172,5,0
17211,823,1086,42.978172,4,0
17212,823,1026,42.978172,3,0
17213,823,1735,42.978554,3,0
17214,823,1181,42.978554,5,0
17215,823,965,42.978565,5,0
17216,823,1093,42.978565,4,0
17217,823,971,42.978565,3,0
17218,823,1012,42.978992,5,0
17219,823,1652,42.978992,3,0
17220,823,999,42.97927,5,0
17221,823,1183,42.97927,3,0
17222,823,1116,42.979607,5,0
17223,823,1130,42.979607,5,0
17224,823,1165,42.979965,3,0
17225,823,1531,42.979965,3,0
17226,823,1594,42.979965,5,0
17227,823,1261,42.979965,5,0
17228,823,1039,42.979965,4,0
17229,823,1809,42.979965,2,0
17230,823,1862,42.980278,4,0
17231,823,944,42.980278,4,0
17232,823,1054,42.980278,4,0
17233,823,1079,42.980278,5,0
17234,823,1161,42.98058,4,0
17235,823,1103,42.98058,4,0
17236,823,1077,42.98058,5,0
17237,823,1125,42.980904,4,0
17238,823,1124,42.980904,4,0
17239,823,1418,42.98133,5,0
17240,823,1368,42.981342,5,0
17241,823,950,42.981342,5,0
17242,823,1083,42.981735,3,0
17243,823,2050,42.981735,3,0
17244,823,976,42.981735,3,0
17245,823,2013,42.981735,4,0
17246,823,985,42.982025,4,0
17247,823,1113,42.982025,4,0
17248,823,1070,42.982025,5,0
17249,823,1035,42.982025,5,0
17250,823,1152,42.98228,4,0
17251,823,1078,42.98228,4,0
17252,823,1402,42.98228,4,0
17253,823,1376,42.98228,4,0
17254,823,1099,42.98256,5,0
17255,823,1126,42.98256,4,0
17256,823,2160,42.98293,1,0
17257,823,1100,42.98293,5,0
17258,823,1603,42.98293,5,0
17259,823,993,42.98293,5,0
17260,823,1171,42.98293,3,0
17261,823,1118,42.98318,4,0
17262,823,1653,42.98318,4,0
17263,823,1347,42.983494,4,0
17264,823,1084,42.983494,4,0
17265,823,1102,42.983494,3,0
17266,823,998,42.983494,4,0
17267,823,2010,42.983807,4,0
17268,823,1371,42.983807,5,0
17269,823,1685,42.984085,4,0
17270,823,1087,42.984085,5,0
17271,823,1104,42.984085,3,0
17272,823,1353,42.984085,4,0
17273,823,1033,42.984283,4,0
17274,823,1159,42.984653,5,0
17275,823,1690,42.984665,4,0
17276,823,1154,42.984665,5,0
17277,823,1068,42.984665,4,0
17278,823,947,42.98492,5,0
17279,823,1097,42.98492,5,0
17280,823,1414,42.984932,3,0
17281,823,1177,42.984932,4,0
17282,823,968,42.985325,3,0
17283,823,956,42.985325,5,0
17284,823,991,42.985325,5,0
17285,823,1129,42.985672,4,0
17286,823,1361,42.985672,4,0
17287,823,1131,42.985672,5,0
17288,823,1145,42.985672,4,0
17289,823,1664,42.98594,4,0
17290,823,1094,42.986366,4,0
17291,823,1317,42.986378,1,0
17292,823,1071,42.986378,2,0
17293,823,1678,42.98662,4,0
17294,823,1713,42.98662,4,0
17295,823,1366,42.98692,5,0
17296,823,2210,42.98692,4,0
17297,823,1032,42.98692,5,0
17298,823,1031,42.98692,5,0
17299,823,1362,42.98692,4,0
17300,823,1568,42.987232,4,0
17301,823,1045,42.987232,4,0
17302,823,1119,42.987232,4,0
17303,823,1044,42.987232,3,0
17304,823,1096,42.9878,4,0
17305,823,1549,42.9878,4,0
17306,823,1030,42.98816,5,0
17307,823,1001,42.98866,5,0
17308,823,969,42.98866,5,0
17309,823,1147,42.98866,4,0
17310,823,1651,42.98866,4,0
17311,823,1011,42.98866,3,0
17312,823,1020,42.988983,4,0
17313,823,1182,42.988995,4,0
17314,823,1014,42.98956,3,0
17315,823,1123,42.98956,4,0
17316,823,1445,42.98956,5,0
17317,823,1180,42.989895,4,0
17318,823,974,42.989906,5,0
17319,823,1022,42.989906,4,0
17320,823,1370,42.989906,4,0
17321,823,1217,42.989906,4,0
17322,823,1162,42.989906,2,0
17323,823,1416,42.99022,3,0
17324,823,1658,42.99022,5,0
17325,823,1141,42.99022,4,0
17326,823,1585,42.990498,4,0
17327,823,1149,42.990498,4,0
17328,823,1421,42.990776,4,0
17329,823,1040,42.990776,5,0
17330,823,1136,42.990776,5,0
17331,823,1137,42.991043,5,0
17332,823,1675,42.991585,5,0
17333,823,1139,42.99191,5,0
17334,823,1172,42.99191,3,0
17335,823,1098,42.99191,3,0
17336,823,996,42.99212,5,0
17337,823,1629,42.992443,4,0
17338,823,1038,42.992443,4,0
17339,823,1511,42.99286,3,0
17340,823,1574,42.99286,4,0
17341,823,1583,42.993114,1,0
17342,823,1446,42.993114,5,0
17343,823,1174,42.993366,3,0
17344,823,1598,42.99368,5,0
17345,823,1225,42.99368,3,0
17346,823,1176,42.99369,4,0
17347,823,1034,42.99369,3,0
17348,823,1344,42.99369,4,0
17349,823,1627,42.99399,4,0
17350,823,1009,42.99399,4,0
17351,823,1393,42.994236,1,0
